home_energy_wh,outside_temp_C,vehicle_mpg,vehicle_weight,total_carbon_impact
20,4.8,23.0,2575.0,17.116702813417625
30,4.8,26.4,2130.0,17.59028333678674
40,4.8,13.0,3121.0,26.3148958977228
60,4.8,32.3,3230.0,20.252961348439236
50,4.8,46.6,2210.0,28.3678524844945
50,4.9,14.0,3870.0,39.96849590610337
60,5.0,13.0,2670.0,26.383352499959635
80,5.1,14.0,2290.0,35.77793011402708
80,5.2,18.1,1985.0,28.15041932801925
50,5.3,32.0,2385.0,15.291380439561967
70,5.4,30.0,2678.0,30.04936992954396
300,5.53333333333333,25.8,2640.0,123.0982913414723
370,5.66666666666667,32.7,3410.0,158.1064872319587
590,5.8,25.0,2489.0,233.94362966400055
320,5.93333333333333,13.0,3693.0,140.85878291554602
310,6.06666666666667,15.5,3205.0,124.78584553227925
260,6.2,28.4,3250.0,109.65067971681529
190,6.35,32.9,2620.0,79.88753935446704
150,6.5,18.0,3563.0,74.32908595276069
130,6.65,16.0,4096.0,71.16002805821581
290,6.8,25.0,4456.0,111.38900234127004
490,6.95,18.5,3221.0,198.38250920759262
840,7.1,26.0,2979.0,334.4171334533847
700,7.25,16.0,2035.0,286.76544479014444
430,7.4,36.0,1963.0,176.40645795787913
300,7.55,29.8,2910.0,123.0039390710839
310,7.7,20.5,2200.0,138.01886650058475
290,7.849999999999999,16.0,3399.0,121.0313705960893
300,8.0,36.0,2310.0,130.66964291921767
240,8.11666666666667,13.0,4746.0,114.32371722194144
160,8.233333333333329,16.0,2150.0,68.78201700871924
90,8.349999999999998,12.0,2210.0,45.945790084062075
70,8.46666666666667,37.3,2125.0,25.82480385073523
80,8.58333333333333,16.0,4082.0,37.351514896664014
80,8.699999999999998,32.4,2070.0,31.468428035995686
80,8.83333333333333,22.0,2670.0,43.47720009322387
570,8.96666666666667,23.0,2990.0,224.75576925832928
610,9.1,18.0,4154.0,250.36971184778548
330,9.233333333333329,25.0,3070.0,135.49838500284923
350,9.36666666666667,22.0,4278.0,154.05026247873178
260,9.5,29.8,2945.0,108.93103994723569
270,9.66666666666667,39.0,1970.0,114.3238468267263
210,9.83333333333333,23.0,3415.0,88.04982230672216
100,10.0,21.0,2155.0,48.09456047263333
100,10.1666666666667,21.0,2320.0,41.80077405557358
90,10.3333333333333,22.5,4100.0,45.292396703675436
100,10.5,35.1,2515.0,49.669347967444125
110,10.5,23.9,3730.0,61.51099956873238
100,10.5,26.4,3265.0,46.49989605953077
80,10.5,19.0,1845.0,35.66525142642139
90,10.5,30.5,3012.0,38.953235195301666
90,10.5,25.5,3360.0,30.841470672749168
80,10.5,18.1,2130.0,29.628537362455134
90,10.5333333333333,25.0,3761.0,45.81263850953981
90,10.5666666666667,26.0,1915.0,38.82930652547976
250,10.6,19.0,4100.0,108.8286634487962
390,10.6333333333333,37.0,2489.0,167.0194263523411
190,10.6666666666667,25.4,4440.0,84.87719494929793
100,10.7,23.0,2171.0,41.11433609861984
280,10.6666666666667,18.0,2215.0,111.37384765209362
560,10.6333333333333,23.9,2490.0,228.53524058492442
600,10.6,31.3,3415.0,244.09640245500026
290,10.5666666666667,24.2,3609.0,123.77130132726262
90,10.5333333333333,24.0,3725.0,42.74629511445992
370,10.5,13.0,2625.0,158.11943246081754
670,10.3666666666667,13.0,3230.0,275.98221780657263
230,10.2333333333333,10.0,2957.0,111.1842600545173
160,10.1,25.0,2395.0,61.306091030832945
90,9.96666666666667,39.0,2202.0,31.58070287266684
70,9.83333333333333,25.0,4735.0,23.095243915606055
70,9.7,16.0,2984.0,34.39729563230699
70,9.68333333333333,16.5,3820.0,34.661319288905894
70,9.66666666666667,15.0,2401.0,30.613543284157785
70,9.65,22.0,2264.0,30.46743901535668
70,9.633333333333328,18.5,2542.0,41.96659870156819
70,9.61666666666667,14.0,2288.0,32.360815319574534
70,9.6,16.0,2125.0,31.442053330082786
80,9.55,34.0,3015.0,37.148941897270866
60,9.5,16.0,2160.0,28.915196733600624
50,9.45,34.1,4360.0,21.81845098431117
60,9.4,32.0,2254.0,23.13798189623477
40,9.35,14.0,2395.0,17.793988006799253
70,9.3,21.0,3785.0,42.30592961594102
70,9.05,25.0,3250.0,31.7790854515516
60,8.8,18.5,2335.0,24.178903512305432
80,8.55,17.5,4080.0,39.14818562294444
70,8.3,34.3,3380.0,38.21598123805257
80,8.05,23.0,2019.0,35.82619716413939
70,7.8,15.0,4100.0,44.7559018480786
70,7.599999999999999,20.0,2230.0,32.71522458030547
70,7.4,16.0,2933.0,37.60872036983133
70,7.2,14.0,2500.0,36.92864278454423
70,7.0,24.0,4668.0,41.254267037894664
70,6.8,18.0,2914.0,44.40361121165065
60,6.6,31.0,1825.0,27.200564708737993
70,6.4,28.0,2160.0,33.23996751543087
80,6.2,29.8,4274.0,39.46860089308275
110,6.0,24.0,4746.0,49.05800721550491
70,5.8,25.4,2350.0,42.94203849709102
50,5.6,23.0,3085.0,35.81416498481147
50,5.4,18.0,1950.0,27.905438667672417
40,5.21666666666667,14.0,2188.0,26.195586800164048
20,5.03333333333333,13.0,2223.0,7.229189146388176
40,4.85,26.0,3425.0,30.7374798263247
30,4.66666666666667,18.0,2914.0,19.800285202016354
70,4.48333333333333,14.0,2190.0,31.45733390738992
50,4.3,25.0,2335.0,41.050556616698444
60,4.28333333333333,18.0,2945.0,35.906864159911734
50,4.26666666666667,19.0,4042.0,27.241258394364962
50,4.25,22.0,3360.0,21.06201248555105
60,4.23333333333333,36.1,4295.0,21.442828549620046
40,4.21666666666667,29.0,2125.0,20.292300964979834
60,4.2,23.0,3250.0,25.02124956474624
50,4.11666666666667,26.8,3381.0,35.176091536632995
60,4.03333333333333,37.2,2870.0,21.26309098431247
50,3.95,25.0,2085.0,24.877679131267442
60,3.86666666666667,36.0,4360.0,40.232940491456105
50,3.7833333333333297,18.0,2123.0,22.21418860665137
40,3.7,13.0,2230.0,29.100034352078772
50,3.6666666666666705,13.0,3021.0,29.175693583219697
40,3.6333333333333298,26.0,3282.0,25.018765219514567
50,3.6,17.7,2830.0,19.807533336589586
50,3.56666666666667,24.0,2295.0,28.079240325482473
60,3.53333333333333,18.0,1937.0,27.526262154235646
50,3.5,13.0,4502.0,40.59847076387921
60,3.41666666666667,27.5,2065.0,29.021374149272354
40,3.3333333333333295,29.0,2228.0,18.66432217558895
20,3.25,25.1,3651.0,16.55011239940581
40,3.16666666666667,23.7,2372.0,17.42048827721441
40,3.0833333333333295,16.0,2790.0,19.565672137083617
50,3.0,17.0,1760.0,18.97020191168887
50,2.86666666666667,31.8,3645.0,28.635659804796955
60,2.7333333333333294,14.0,2385.0,41.35291444468044
50,2.6,24.0,4141.0,26.660673495089668
60,2.4666666666666694,19.0,2890.0,40.59024459297332
50,2.3333333333333295,26.0,2210.0,28.825166255168597
50,2.2,22.0,2451.0,29.003939077882027
50,2.16666666666667,15.0,3525.0,25.169217252171585
50,2.13333333333333,16.0,2160.0,29.459413367342812
50,2.1,33.5,3353.0,31.93851191645288
60,2.06666666666667,19.0,1937.0,26.343076303296925
50,2.03333333333333,25.0,1760.0,20.316453308263924
60,2.0,14.0,2395.0,28.518852010321023
60,2.03333333333333,20.0,4746.0,34.820318105076545
50,2.06666666666667,29.9,3693.0,28.081440172505136
50,2.1,34.1,2755.0,25.601553570692353
50,2.13333333333333,28.1,4096.0,30.261499317427727
50,2.16666666666667,25.0,4951.0,18.679837938792595
50,2.2,25.0,2725.0,19.019568287881757
60,2.55,17.5,2035.0,35.04009301141782
60,2.9,23.0,3085.0,31.558461620130053
80,3.25,23.9,2408.0,35.425154256149305
50,3.6,17.6,1836.0,20.288276878004158
50,3.95,23.6,2226.0,15.38119450923554
60,4.3,37.0,2542.0,30.527412906175048
60,4.7,26.0,1867.0,30.675691159666457
60,5.1,26.0,2085.0,21.15713796238299
60,5.5,13.0,2665.0,31.76952081326456
70,5.9,33.7,2290.0,36.22350352849389
200,6.3,16.0,3755.0,92.72471181517493
160,6.7,15.0,2219.0,70.02475446038237
50,6.883333333333329,13.0,3821.0,29.924275273711025
160,7.06666666666667,22.0,2385.0,63.18090676921379
60,7.25,12.0,4274.0,43.78467720520449
60,7.43333333333333,15.5,1963.0,29.064828674502344
50,7.616666666666669,15.5,2572.0,33.83580394000311
40,7.8,41.5,4098.0,19.902248749448596
60,8.01666666666667,15.5,3897.0,39.36625424975778
60,8.233333333333329,14.0,2290.0,23.01364773684417
60,8.449999999999998,26.6,2560.0,26.967362619217354
70,8.66666666666667,14.0,3900.0,50.284447650314696
90,8.88333333333333,34.2,2790.0,32.273075391410245
80,9.1,34.5,2155.0,31.909770931458944
80,9.26666666666667,44.3,4060.0,32.8971188942323
90,9.43333333333333,18.6,1845.0,46.92432599366738
100,9.6,25.5,2950.0,50.922129956301454
100,9.76666666666667,15.0,3830.0,56.53294604970522
100,9.93333333333333,29.5,2660.0,46.00976468136605
90,10.1,25.0,2380.0,41.58174834395411
100,10.2666666666667,14.0,2295.0,40.67420277692852
90,10.4333333333333,18.0,1875.0,42.59837186507948
100,10.6,13.0,2234.0,37.38812255723302
90,10.7666666666667,23.0,2720.0,49.59100933324724
110,10.9333333333333,32.3,2130.0,42.10142850053267
90,11.1,29.8,4237.0,35.3789878085256
100,11.2,19.0,4054.0,47.69512358306471
90,11.3,31.0,2372.0,31.029156589020165
70,11.4,36.1,2790.0,35.907443603667076
60,11.5,16.5,2288.0,28.747385239219128
60,11.6,15.0,3158.0,31.69463942816878
80,11.7,32.0,4341.0,36.216796833170804
80,11.8166666666667,30.0,3193.0,45.096044477473185
120,11.9333333333333,41.5,2125.0,42.637919130283876
120,12.05,39.0,3140.0,58.532983994280386
110,12.1666666666667,29.0,2670.0,54.562882529142286
140,12.2833333333333,15.0,4215.0,66.14724975686265
110,12.4,31.0,4746.0,50.51891578545645
110,12.5166666666667,16.0,3039.0,56.96901803299221
110,12.6333333333333,11.0,4615.0,58.17211770150821
120,12.75,16.0,4385.0,53.33024940433829
100,12.8666666666667,19.2,3329.0,48.34390312191389
80,12.9833333333333,26.0,3158.0,33.28368396591651
100,13.1,15.0,2984.0,40.58200570086539
270,13.2166666666667,13.0,4098.0,130.26258244776972
250,13.3333333333333,14.0,3781.0,109.45724376912162
110,13.45,28.0,2625.0,53.61489978314155
130,13.5666666666667,16.0,2506.0,57.18532164771992
430,13.6833333333333,44.6,2740.0,172.86288655388162
300,13.8,32.4,2500.0,123.95357851436209
270,13.7833333333333,32.0,3520.0,109.47063975536017
240,13.7666666666667,9.0,2164.0,107.94570333904421
220,13.75,11.0,2350.0,100.39144420830884
360,13.7333333333333,16.5,2050.0,143.10716328911647
430,13.7166666666667,24.0,3755.0,175.87891473409292
450,13.7,13.0,2254.0,194.4553359008967
440,13.6333333333333,24.0,4215.0,169.306960009934
410,13.5666666666667,19.0,2979.0,172.300737977463
100,13.5,21.0,3250.0,47.622874171593025
120,13.4333333333333,26.8,4955.0,59.13772009590698
110,13.3666666666667,31.0,3850.0,58.42316535610409
120,13.3,20.0,3755.0,60.096273862688854
120,13.1666666666667,14.0,4657.0,57.868487057588496
100,13.0333333333333,29.0,3121.0,42.04731729194981
170,12.9,36.0,3432.0,69.37423134165563
100,12.7666666666667,15.0,3278.0,47.11259495314227
90,12.6333333333333,14.0,2350.0,46.3864413251596
90,12.5,18.0,2188.0,40.63497612029344
90,12.1,28.0,4699.0,39.51816678879531
120,11.7,15.5,2990.0,55.35560529235223
120,11.3,24.0,3102.0,48.691886295317566
110,10.9,22.0,2372.0,58.24622569200053
110,10.5,27.0,2815.0,46.91300868019049
100,10.1,16.2,2254.0,47.163545673305656
100,9.81666666666667,20.0,2905.0,49.857952186995355
70,9.533333333333328,29.5,3205.0,30.058014432253707
80,9.25,19.0,1985.0,36.29563128099313
80,8.96666666666667,19.0,4735.0,44.019458273964936
80,8.68333333333333,37.0,3563.0,34.23868130196629
80,8.4,27.9,2984.0,35.88820531658033
90,8.18333333333333,27.0,3302.0,43.15187730707808
80,7.96666666666667,27.5,3432.0,35.01396159894872
70,7.75,27.0,2200.0,33.88721049730812
60,7.53333333333333,13.0,3664.0,35.79422964787801
40,7.31666666666667,32.2,4190.0,21.95766817842527
40,7.1,23.0,4278.0,34.56324188038726
30,6.96666666666667,26.0,2965.0,18.18250882191149
50,6.8333333333333295,24.5,4425.0,29.133325248546882
60,6.7,30.0,2670.0,24.661589425094316
60,6.56666666666667,29.8,2890.0,30.17047283844134
50,6.43333333333333,13.0,1755.0,26.849701607077577
50,6.3,26.0,2434.0,24.313164644917098
50,6.16666666666667,32.0,3632.0,27.59407405160897
60,6.03333333333333,17.6,2265.0,17.88617886469925
50,5.9,24.0,1835.0,18.717949113503433
60,5.76666666666667,32.0,2130.0,35.5212138252717
60,5.633333333333329,31.5,2100.0,35.06607260241465
60,5.5,38.1,3761.0,26.97506985424122
50,5.2,14.0,3233.0,26.91904251770637
50,4.9,25.0,4360.0,30.210599567073984
50,4.6,21.0,3003.0,24.878805104467116
50,4.3,27.9,1990.0,32.666620095756684
50,4.0,23.0,2620.0,21.25011457810041
20,3.7,10.0,4294.0,28.114102878402047
40,3.65,20.8,2278.0,20.01844512263198
30,3.6,18.0,4341.0,17.46299254978444
50,3.55,16.0,4360.0,44.10117149563076
60,3.5,44.3,3465.0,24.970454366480322
40,3.45,12.0,2434.0,29.750453540282003
50,3.4,17.0,1795.0,26.328207694127
50,3.16666666666667,28.0,2855.0,30.99377687908947
50,2.93333333333333,15.5,2434.0,29.231401309952304
60,2.7,20.3,2500.0,40.35035947969074
60,2.4666666666666694,12.0,4654.0,49.74537066814558
50,2.2333333333333294,22.0,2830.0,25.238401404740614
50,2.0,32.0,2160.0,25.73336827601709
50,2.03333333333333,13.0,2870.0,33.9464697246177
50,2.06666666666667,28.1,3821.0,30.569826208697904
50,2.1,18.0,3955.0,31.042668176410462
60,2.13333333333333,23.0,3264.0,29.02172501875504
50,2.16666666666667,18.6,2868.0,29.807526504710957
70,2.2,26.0,1980.0,31.38114238185477
70,2.13333333333333,26.0,2815.0,31.869039882471917
40,2.06666666666667,15.0,2372.0,22.135745226866177
40,2.0,36.1,2385.0,15.511925581664372
230,1.93333333333333,34.4,4215.0,96.14979914558361
170,1.86666666666667,15.0,2945.0,80.42278094392557
60,1.8,30.9,2868.0,27.829550704172664
70,1.78333333333333,22.0,4335.0,46.308254416834956
90,1.76666666666667,17.6,2145.0,35.359686828044126
80,1.75,18.0,3420.0,34.704432982674945
80,1.73333333333333,18.0,2405.0,43.7078207216364
80,1.71666666666667,23.7,2670.0,33.34874330638307
80,1.7,21.6,3365.0,37.14980260112068
80,2.2666666666666706,33.0,2672.0,36.10307702359218
70,2.8333333333333295,21.6,2434.0,35.374582538831234
80,3.4,25.0,4499.0,43.62145870906255
340,3.9666666666666694,17.5,4055.0,140.57234068080277
370,4.53333333333333,27.0,3465.0,153.4002783932781
80,5.1,33.0,1825.0,32.45980911873391
50,5.66666666666667,26.0,4440.0,29.016530655281457
50,6.23333333333333,20.2,2300.0,22.62019374121624
40,6.8,29.8,2265.0,23.95924410317477
50,7.366666666666669,34.0,3620.0,21.3390864480681
50,7.93333333333333,44.3,4456.0,21.44766865962154
50,8.5,15.0,4341.0,31.739764853981193
60,8.93333333333333,14.0,4294.0,27.280106542093392
50,9.36666666666667,14.0,2125.0,26.09584886381881
70,9.8,25.0,2984.0,41.95453077232892
50,10.2333333333333,20.2,4055.0,31.744776187135855
50,10.6666666666667,18.0,2945.0,23.95068040579511
60,11.1,19.1,3672.0,30.654365692695425
50,11.4083333333333,28.8,2430.0,15.164332203325529
50,11.7166666666667,29.0,3233.0,30.21455942810663
50,12.025,29.5,2290.0,23.349379214874553
50,12.3333333333333,36.0,2740.0,23.5333141163042
60,12.6416666666667,20.0,4425.0,37.15199838424007
50,12.95,21.0,2472.0,32.6493971671154
60,13.2583333333333,32.0,3870.0,26.908476447868654
50,13.5666666666667,33.5,2945.0,18.25620633746461
50,13.875,14.0,2572.0,20.257712338960765
50,14.1833333333333,22.0,3425.0,17.746009484567477
50,14.4916666666667,19.8,4215.0,25.13623906313712
60,14.8,37.0,2160.0,23.124571034409495
70,14.9083333333333,14.0,4746.0,50.644482682430535
80,15.0166666666667,15.0,2990.0,32.48745040790686
100,15.125,28.0,2905.0,43.558350186042226
90,15.2333333333333,33.5,2835.0,37.91870282696798
90,15.3416666666667,22.0,2490.0,31.06794921535927
70,15.45,13.0,2868.0,36.00467536479396
80,15.5583333333333,24.0,2511.0,30.15902595075419
70,15.6666666666667,34.3,3353.0,32.84132929508812
90,15.775,13.0,3900.0,51.717649618219795
80,15.8833333333333,28.0,4456.0,37.64272999888412
100,15.9916666666667,32.9,2451.0,42.683449055826074
90,16.1,18.0,2979.0,50.36164063016724
80,16.1833333333333,23.0,2155.0,39.293707126815946
80,16.2666666666667,30.0,1990.0,38.365818501021394
80,16.35,12.0,3221.0,49.76928007374091
70,16.4333333333333,15.5,2615.0,41.78671058110824
80,16.5166666666667,23.7,1940.0,29.08186568454167
90,16.6,16.9,2833.0,44.71129371522923
90,16.6166666666667,10.0,4997.0,64.89625704226727
80,16.6333333333333,27.5,3169.0,35.50031098439451
80,16.65,25.0,1875.0,40.51699004985337
70,16.6666666666667,32.3,2395.0,25.68093670876452
80,16.6833333333333,27.0,2279.0,31.549703018662843
60,16.7,25.0,2868.0,23.86284429770454
40,16.6666666666667,29.0,3288.0,13.091469885821915
50,16.6333333333333,17.5,3158.0,24.83199167802379
70,16.6,27.0,2542.0,29.509084956368945
90,16.5666666666667,19.4,3570.0,43.42626593782731
320,16.5333333333333,18.0,3777.0,134.7548717728252
330,16.5,15.0,2511.0,135.5430944018862
270,16.4166666666667,32.4,3436.0,100.71118203168537
260,16.3333333333333,38.0,2171.0,104.10682257467934
240,16.25,14.5,2962.0,105.58052545882005
210,16.1666666666667,19.1,2979.0,97.33317500998017
280,16.0833333333333,21.0,4209.0,121.60686876936771
170,16.0,21.0,2045.0,68.44953782873135
120,15.8,17.5,2074.0,51.205561848453726
100,15.6,19.0,2451.0,42.98847399802888
120,15.4,20.0,1970.0,46.76526780382959
120,15.2,27.0,2226.0,62.47696902944363
130,15.0,37.0,2085.0,51.33759556441642
130,14.8,30.0,1937.0,49.94165058229479
120,14.6833333333333,34.3,2671.0,53.872808593987756
120,14.5666666666667,11.0,2189.0,66.36614109641769
140,14.45,21.5,2901.0,70.23418035288549
150,14.3333333333333,19.0,2957.0,65.26187239864318
150,14.2166666666667,36.1,2210.0,69.20983538910995
150,14.1,19.0,2702.0,72.18936179265947
140,13.9666666666667,18.0,3015.0,62.716852681929375
130,13.8333333333333,36.0,2164.0,49.77851268117819
100,13.7,24.0,2408.0,44.24247797529497
80,13.5666666666667,27.0,2220.0,37.00220744268725
60,13.4333333333333,37.0,2130.0,22.901672180588204
30,13.3,24.0,2245.0,18.131259007135334
40,13.1333333333333,26.0,3353.0,22.46476952159268
40,12.9666666666667,13.0,3821.0,24.53749174270435
80,12.8,26.0,4042.0,44.76168129868935
70,12.6333333333333,35.0,2126.0,28.246007431222115
60,12.4666666666667,21.0,2372.0,27.847513306515992
70,12.3,26.6,1825.0,30.910128856563855
60,12.25,25.0,3121.0,22.81702944301719
70,12.2,29.0,4295.0,25.397353728746566
50,12.15,24.0,4042.0,19.807829838540854
80,12.1,22.0,3012.0,43.19406242186933
60,12.05,24.0,4633.0,33.30739093078161
60,12.0,13.0,2515.0,32.99800019218279
70,11.8,15.0,2074.0,38.567135881594
50,11.6,18.0,4360.0,33.222901231630466
50,11.4,15.5,2379.0,25.900388963032473
50,11.2,36.1,4456.0,25.48489096770405
50,11.0,20.3,2865.0,19.92817860588881
40,10.8,39.4,3900.0,13.871008862830188
60,10.9333333333333,26.0,2125.0,23.27892439753562
60,11.0666666666667,30.0,2164.0,20.88994482744177
60,11.2,32.9,2190.0,26.439745034324133
60,11.3333333333333,25.0,4735.0,33.36268808396648
50,11.4666666666667,25.8,1825.0,19.059006266862344
40,11.6,21.0,2278.0,17.15212755798554
20,11.5166666666667,20.5,1850.0,16.102828099171095
30,11.4333333333333,22.0,4464.0,18.315734394838284
30,11.35,19.0,2408.0,3.682507797250814
50,11.2666666666667,30.0,2807.0,22.287005797050334
60,11.1833333333333,34.3,4502.0,30.58058040523117
60,11.1,16.9,1825.0,29.297814575611703
60,10.9333333333333,18.0,4906.0,39.136616409511944
60,10.7666666666667,14.0,3035.0,39.76899672989921
50,10.6,18.0,2725.0,27.454610832649085
50,10.4333333333333,15.0,2155.0,35.549667872385946
40,10.2666666666667,17.0,2215.0,16.026058034082705
50,10.1,19.0,2265.0,25.522977644921603
50,9.883333333333328,32.7,2188.0,27.349871977415354
50,9.66666666666667,20.5,2807.0,17.501533144033402
60,9.45,20.2,2126.0,38.44880970200572
50,9.233333333333329,23.9,2380.0,22.670139222705345
60,9.01666666666667,20.0,2295.0,24.304741105988825
40,8.8,44.6,2489.0,18.631975909055363
50,8.65,29.0,1940.0,23.247362975734628
50,8.5,43.1,4464.0,25.914624634477807
50,8.349999999999998,25.0,2635.0,20.30640254011103
50,8.199999999999998,16.0,2190.0,25.357115884025323
60,8.05,16.2,2226.0,27.489451615496446
70,7.9,14.0,3158.0,42.72443463296641
70,7.76666666666667,31.3,2019.0,34.15401327230546
30,7.633333333333329,15.0,4638.0,24.60581758836837
40,7.5,17.6,2050.0,27.036440301925325
50,7.366666666666669,19.0,2575.0,27.02409678406452
50,7.233333333333332,16.2,2065.0,26.70950969929038
60,7.1,9.0,2490.0,33.769860120780926
110,7.01666666666667,23.0,2984.0,46.72991472160303
70,6.93333333333333,39.4,1825.0,22.373080136656387
50,6.85,35.7,2545.0,19.12913408575793
60,6.76666666666667,44.6,2190.0,18.926151894361855
60,6.68333333333333,33.0,3520.0,33.40790574419465
60,6.6,29.5,3420.0,25.816768273977633
50,6.883333333333329,27.0,2003.0,16.05765941757868
50,7.16666666666667,15.5,3250.0,35.5187249852521
50,7.45,40.8,4615.0,17.904479917071058
50,7.733333333333332,19.2,3632.0,17.62276146764651
40,8.01666666666667,37.0,3270.0,18.098922744263106
70,8.3,31.0,2035.0,25.814227531483766
50,8.46666666666667,14.0,4425.0,33.21809909810752
60,8.63333333333333,12.0,3535.0,38.48618977260648
50,8.8,24.5,2720.0,20.183230538776368
50,8.96666666666667,14.0,3039.0,29.953950223625704
50,9.133333333333328,34.0,2868.0,30.822801200686936
30,9.3,27.0,2130.0,13.2356917359821
30,9.46666666666667,13.0,4274.0,23.324488259771982
20,9.633333333333328,37.2,2515.0,5.870388823868316
40,9.8,32.4,2905.0,22.46525130266481
60,9.96666666666667,36.4,3535.0,23.37191534743031
60,10.1333333333333,30.0,3850.0,37.33642173187926
50,10.3,19.0,3940.0,24.087620445968916
60,10.3666666666667,11.0,2145.0,26.115169262677277
50,10.4333333333333,22.0,3086.0,21.30414229951889
40,10.5,20.0,4140.0,27.02901021518857
60,10.5666666666667,21.5,2391.0,31.860044294406073
50,10.6333333333333,40.8,3250.0,19.225435812083404
50,10.7,27.2,1937.0,26.074762407721455
60,10.8,25.1,3233.0,33.8752565031874
60,10.9,34.5,2226.0,29.87625369796456
50,11.0,14.0,3155.0,27.36115173209827
50,11.1,26.8,4498.0,24.036270172998176
50,11.2,38.0,2720.0,25.75349466754827
50,11.3,22.0,2755.0,23.034054540324505
60,11.5,29.8,2295.0,13.835525969573055
40,11.7,28.0,4906.0,22.19351489163472
60,11.9,16.0,3302.0,31.317410336016728
60,12.1,26.6,4499.0,33.79269794145198
50,12.3,14.0,1836.0,18.918044794179167
60,12.5,11.0,3672.0,38.29687819425404
40,12.5333333333333,20.0,3730.0,19.079283462087602
30,12.5666666666667,20.0,2045.0,25.620700941104452
30,12.6,23.0,2385.0,14.206094332793409
20,12.6333333333333,32.0,2045.0,16.03305530057103
60,12.6666666666667,22.0,2790.0,29.698444608201687
50,12.7,14.0,1985.0,20.79643799295561
70,12.8333333333333,30.5,2640.0,22.966765532337284
60,12.9666666666667,25.0,3415.0,30.6849870708718
60,13.1,35.7,1649.0,28.76535329480466
50,13.2333333333333,13.0,2408.0,21.481827174987068
50,13.3666666666667,19.1,3012.0,28.114742771187363
40,13.5,17.0,2335.0,19.436911642389894
50,13.6166666666667,13.0,2220.0,27.619177004907346
50,13.7333333333333,36.0,2190.0,23.676146393316824
50,13.85,25.5,4385.0,18.698776117327156
60,13.9666666666667,17.5,2025.0,30.62842712066034
50,14.0833333333333,35.0,3158.0,24.070163361115828
60,14.2,21.0,3086.0,29.455579210987075
60,14.1666666666667,16.0,3940.0,32.53244296274321
60,14.1333333333333,29.0,3850.0,30.781799840083952
60,14.1,18.1,2074.0,34.78131596061186
80,14.0666666666667,44.3,1835.0,32.62449415565118
70,14.0333333333333,31.0,4380.0,37.73750091699637
90,14.0,23.0,2670.0,30.32876909052498
150,14.05,36.1,3620.0,65.60978404855804
460,14.1,31.0,3139.0,188.3005771116081
340,14.15,27.5,2130.0,134.0688672102608
310,14.2,37.0,2219.0,125.87461077460817
120,14.25,27.0,2108.0,51.13908171588521
140,14.3,17.0,2789.0,57.58927847576818
150,14.1833333333333,15.5,2700.0,69.62557506071205
120,14.0666666666667,20.0,1937.0,52.782094321814924
130,13.95,39.0,3433.0,60.25634781419413
130,13.8333333333333,12.0,3570.0,60.945222062708304
130,13.7166666666667,22.0,2585.0,57.41826073278242
130,13.6,29.5,3755.0,59.93241816008501
170,13.3833333333333,22.0,3221.0,79.63838930689818
210,13.1666666666667,19.2,3449.0,83.39671899112027
110,12.95,21.0,1980.0,46.302483608554915
100,12.7333333333333,18.0,2254.0,52.07764961498264
110,12.5166666666667,33.8,4077.0,50.67614277927061
90,12.3,21.5,2965.0,46.25978842452298
120,11.9166666666667,15.0,3870.0,56.01430694154051
130,11.5333333333333,37.7,4456.0,62.204546906144145
130,11.15,26.0,4140.0,57.62624649797204
120,10.7666666666667,26.0,3070.0,62.208017802806765
120,10.3833333333333,13.0,3820.0,65.4840271440967
60,10.0,13.0,1950.0,32.733357510093654
60,9.71666666666667,30.0,4098.0,24.216757332224187
50,9.43333333333333,31.0,3264.0,24.64845177897179
60,9.15,32.0,2300.0,20.64474680649036
60,8.86666666666667,26.4,4997.0,29.589583238496925
50,8.58333333333333,29.8,2875.0,27.43192767358132
60,8.3,29.5,2434.0,26.222415338107584
60,8.0,40.9,2164.0,16.845267983321357
60,7.7,20.2,4699.0,32.66823901551565
50,7.4,23.7,4382.0,26.707945464873518
40,7.1,11.0,4257.0,25.483545095563343
60,6.8,13.0,2720.0,33.79075589822515
50,6.5,19.9,4499.0,26.834882963211008
50,6.46666666666667,13.0,2230.0,31.767682951398758
40,6.43333333333333,31.8,2575.0,25.24129199557072
30,6.4,36.0,2875.0,20.15150467994687
40,6.36666666666667,16.0,3465.0,31.939552527909616
40,6.3333333333333295,15.0,1800.0,27.999721274529445
40,6.3,22.5,2290.0,17.368425108141324
50,5.96666666666667,19.0,2640.0,25.317474274525498
60,5.633333333333329,20.6,2255.0,30.986030089106265
50,5.3,17.5,4354.0,32.812710204265215
50,4.96666666666667,27.0,1937.0,23.627872220450435
60,4.633333333333329,17.0,2200.0,23.21507102124356
60,4.3,32.3,1965.0,28.16709079341753
50,4.25,17.6,4498.0,28.216581961403474
60,4.2,14.5,2755.0,34.43418471725998
50,4.15,18.0,3870.0,24.144522320191356
50,4.1,34.2,2634.0,23.83052932193172
50,4.05,23.9,4699.0,36.654401715517935
50,4.0,18.0,3459.0,19.84549968992843
40,3.9166666666666705,26.6,1963.0,11.9059596150952
60,3.8333333333333295,20.5,2556.0,29.437740241557325
60,3.75,36.0,3821.0,27.027230281387105
60,3.6666666666666705,19.2,2278.0,38.624720811293514
60,3.5833333333333295,11.0,4456.0,43.915076527252964
50,3.5,24.0,2670.0,27.178696334769533
